id,arquivo_atual,caminho_origem_resolvido,caminho_staging,destino_recomendado,existencia_origem,existencia_staging,existencia_destino,sha256_origem,sha256_staging,sha256_destino,igualdade_hashes,destino_topologicamente_correto,origem_preservada,ausencia_sobrescrita,resultado_final
4643,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/assets/icon.png,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/assets/icon.png,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/assets/icon.png,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/assets/icon.png,SIM,SIM,SIM,376b83593b50266aee5b7d78c4c8a1961d47065b5a1639086817082e620de734,376b83593b50266aee5b7d78c4c8a1961d47065b5a1639086817082e620de734,376b83593b50266aee5b7d78c4c8a1961d47065b5a1639086817082e620de734,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4644,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/assets/splash-icon.png,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/assets/splash-icon.png,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/assets/splash-icon.png,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/assets/splash-icon.png,SIM,SIM,SIM,07aa275aa59e8ab8ece11f125c45dc9842215e178cf97db27d1b4f9f19f2d315,07aa275aa59e8ab8ece11f125c45dc9842215e178cf97db27d1b4f9f19f2d315,07aa275aa59e8ab8ece11f125c45dc9842215e178cf97db27d1b4f9f19f2d315,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4645,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/babel.config.js,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/babel.config.js,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/babel.config.js,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/babel.config.js,SIM,SIM,SIM,a029953a1807638695cae6799fb91cbb0b94cd68cbf77e1bdb53a330029a5196,a029953a1807638695cae6799fb91cbb0b94cd68cbf77e1bdb53a330029a5196,a029953a1807638695cae6799fb91cbb0b94cd68cbf77e1bdb53a330029a5196,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4646,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/eas.json,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/eas.json,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/eas.json,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/eas.json,SIM,SIM,SIM,e4cca332ecdaf1242887ec62b13a03c55687f5fec82f32c93a0ebb7732438011,e4cca332ecdaf1242887ec62b13a03c55687f5fec82f32c93a0ebb7732438011,e4cca332ecdaf1242887ec62b13a03c55687f5fec82f32c93a0ebb7732438011,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4647,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/global.css,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/global.css,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/global.css,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/global.css,SIM,SIM,SIM,cc1a7ad0d019ddb1d32d0ecb588ba0ac26ce41d8625dd6c366348b25f83a28ec,cc1a7ad0d019ddb1d32d0ecb588ba0ac26ce41d8625dd6c366348b25f83a28ec,cc1a7ad0d019ddb1d32d0ecb588ba0ac26ce41d8625dd6c366348b25f83a28ec,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4648,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/index.ts,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/index.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/index.ts,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/index.ts,SIM,SIM,SIM,4181e3097bd36c8dedf669d5d3f893563a0250711b499333d9230ff8a931fce2,4181e3097bd36c8dedf669d5d3f893563a0250711b499333d9230ff8a931fce2,4181e3097bd36c8dedf669d5d3f893563a0250711b499333d9230ff8a931fce2,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4649,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/metro.config.js,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/metro.config.js,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/metro.config.js,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/metro.config.js,SIM,SIM,SIM,99c4338a18767d6d5a6d788cc9f9196637a74258352c7216e33ab8af043a15b8,99c4338a18767d6d5a6d788cc9f9196637a74258352c7216e33ab8af043a15b8,99c4338a18767d6d5a6d788cc9f9196637a74258352c7216e33ab8af043a15b8,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4650,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/nativewind-env.d.ts,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/nativewind-env.d.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/nativewind-env.d.ts,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/nativewind-env.d.ts,SIM,SIM,SIM,cce8e1c5c0e3fac24cad2aef1d0ee4d18464b7bad9c72a79e428889328e118e3,cce8e1c5c0e3fac24cad2aef1d0ee4d18464b7bad9c72a79e428889328e118e3,cce8e1c5c0e3fac24cad2aef1d0ee4d18464b7bad9c72a79e428889328e118e3,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4651,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/package-lock.json,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/package-lock.json,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/package-lock.json,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/package-lock.json,SIM,SIM,SIM,924a9c27967d66335a71c243afaeec71ba9ed272368179298985ae1de9ab4830,924a9c27967d66335a71c243afaeec71ba9ed272368179298985ae1de9ab4830,924a9c27967d66335a71c243afaeec71ba9ed272368179298985ae1de9ab4830,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4652,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/package.json,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/package.json,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/package.json,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/package.json,SIM,SIM,SIM,16ef024f00661faaad02b76640a18720b9b8751006224de92905ace6ccf0482e,16ef024f00661faaad02b76640a18720b9b8751006224de92905ace6ccf0482e,16ef024f00661faaad02b76640a18720b9b8751006224de92905ace6ccf0482e,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4653,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/AppRouter.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/AppRouter.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/AppRouter.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/AppRouter.tsx,SIM,SIM,SIM,2e10eed13f0ab2889806876d9fb3fa4e315bf00776328d8508c7d4ebfbe7094e,2e10eed13f0ab2889806876d9fb3fa4e315bf00776328d8508c7d4ebfbe7094e,2e10eed13f0ab2889806876d9fb3fa4e315bf00776328d8508c7d4ebfbe7094e,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4654,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/__tests__/AppRouter.test.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/__tests__/AppRouter.test.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/__tests__/AppRouter.test.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/__tests__/AppRouter.test.tsx,SIM,SIM,SIM,1cb47df026a29480a7965e0bec57fe817718714fe045fdede924b1b56c6386f9,1cb47df026a29480a7965e0bec57fe817718714fe045fdede924b1b56c6386f9,1cb47df026a29480a7965e0bec57fe817718714fe045fdede924b1b56c6386f9,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4655,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/banking/hooks/useHomeLogic.ts,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/banking/hooks/useHomeLogic.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/banking/hooks/useHomeLogic.ts,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/banking/hooks/useHomeLogic.ts,SIM,SIM,SIM,b04312c6bcbb9fda020310fda818c9ed853b6b1233dc543f61ab8e90933d8dd1,b04312c6bcbb9fda020310fda818c9ed853b6b1233dc543f61ab8e90933d8dd1,b04312c6bcbb9fda020310fda818c9ed853b6b1233dc543f61ab8e90933d8dd1,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4656,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/banking/ui/NotificationsScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/banking/ui/NotificationsScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/banking/ui/NotificationsScreen.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/banking/ui/NotificationsScreen.tsx,SIM,SIM,SIM,cdc4ccaee66d0ff140de48d72a6c48833cadff9b6d8d5c3e760eb57cd465d954,cdc4ccaee66d0ff140de48d72a6c48833cadff9b6d8d5c3e760eb57cd465d954,cdc4ccaee66d0ff140de48d72a6c48833cadff9b6d8d5c3e760eb57cd465d954,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4657,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/banking/ui/ProfileScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/banking/ui/ProfileScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/banking/ui/ProfileScreen.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/banking/ui/ProfileScreen.tsx,SIM,SIM,SIM,e7e754e906566e20dc2a5f5072eb667f227cb748aa8d1bf41a66abd4d5130221,e7e754e906566e20dc2a5f5072eb667f227cb748aa8d1bf41a66abd4d5130221,e7e754e906566e20dc2a5f5072eb667f227cb748aa8d1bf41a66abd4d5130221,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4658,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/banking/ui/TaxScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/banking/ui/TaxScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/banking/ui/TaxScreen.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/banking/ui/TaxScreen.tsx,SIM,SIM,SIM,106ee43c63d55ac4152167ea0af9862a6f9888eead09c19c669b89ed5e7bc39b,106ee43c63d55ac4152167ea0af9862a6f9888eead09c19c669b89ed5e7bc39b,106ee43c63d55ac4152167ea0af9862a6f9888eead09c19c669b89ed5e7bc39b,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4659,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/compliance/ui/SecurityScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/compliance/ui/SecurityScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/compliance/ui/SecurityScreen.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/compliance/ui/SecurityScreen.tsx,SIM,SIM,SIM,1e1ac20d9ef1834774f83ac2e1e992ea72ab3f8f8cce2ba5f250a6d4f899b846,1e1ac20d9ef1834774f83ac2e1e992ea72ab3f8f8cce2ba5f250a6d4f899b846,1e1ac20d9ef1834774f83ac2e1e992ea72ab3f8f8cce2ba5f250a6d4f899b846,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4660,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/identity/api/kycApi.ts,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/identity/api/kycApi.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/identity/api/kycApi.ts,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/identity/api/kycApi.ts,SIM,SIM,SIM,bf86ed6ada5110a1decc3c178b60a227264eeb21c30d2dcd1aac57639b4598fa,bf86ed6ada5110a1decc3c178b60a227264eeb21c30d2dcd1aac57639b4598fa,bf86ed6ada5110a1decc3c178b60a227264eeb21c30d2dcd1aac57639b4598fa,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4661,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/identity/model/kyc.ts,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/identity/model/kyc.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/identity/model/kyc.ts,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/identity/model/kyc.ts,SIM,SIM,SIM,a4cb0e065aa3c697d22dcaa82148cf6cc8f652642ca366fe5c74e3bb8cd18c18,a4cb0e065aa3c697d22dcaa82148cf6cc8f652642ca366fe5c74e3bb8cd18c18,a4cb0e065aa3c697d22dcaa82148cf6cc8f652642ca366fe5c74e3bb8cd18c18,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4662,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/identity/ui/KycScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/identity/ui/KycScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/identity/ui/KycScreen.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/identity/ui/KycScreen.tsx,SIM,SIM,SIM,6ef6268ce7efde6eceae155cf35ba94e5a3845bef25b21a3b32023c2799cb457,6ef6268ce7efde6eceae155cf35ba94e5a3845bef25b21a3b32023c2799cb457,6ef6268ce7efde6eceae155cf35ba94e5a3845bef25b21a3b32023c2799cb457,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4663,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/investments/ui/InvestmentsScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/investments/ui/InvestmentsScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/investments/ui/InvestmentsScreen.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/investments/ui/InvestmentsScreen.tsx,SIM,SIM,SIM,d4b365fe346a9b78196005989e85439565be805ed9911663e06c4339c09c1d59,d4b365fe346a9b78196005989e85439565be805ed9911663e06c4339c09c1d59,d4b365fe346a9b78196005989e85439565be805ed9911663e06c4339c09c1d59,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4664,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/lifestyle/ui/MarketplaceScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/lifestyle/ui/MarketplaceScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/lifestyle/ui/MarketplaceScreen.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/lifestyle/ui/MarketplaceScreen.tsx,SIM,SIM,SIM,6756ee0fec897277ae4447aa0f25457c364ead5dcff8ef9227210145af7e1bec,6756ee0fec897277ae4447aa0f25457c364ead5dcff8ef9227210145af7e1bec,6756ee0fec897277ae4447aa0f25457c364ead5dcff8ef9227210145af7e1bec,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4665,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/openbanking/api/openBankingApi.ts,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/openbanking/api/openBankingApi.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/openbanking/api/openBankingApi.ts,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/openbanking/api/openBankingApi.ts,SIM,SIM,SIM,66ecad24b62b82567fbc0d09b1f7de5aa737b98f46221e0b8ed9339cef6583d9,66ecad24b62b82567fbc0d09b1f7de5aa737b98f46221e0b8ed9339cef6583d9,66ecad24b62b82567fbc0d09b1f7de5aa737b98f46221e0b8ed9339cef6583d9,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4666,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/openbanking/ui/OpenFinanceScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/pipeline-green-1-5/raw-repository/02-customer-mobile-experience/src/features/openbanking/ui/OpenFinanceScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/openbanking/ui/OpenFinanceScreen.tsx,00-governance/audit-evidence/pipeline-green-v4/raw-repository/02-customer-mobile-experience/src/features/openbanking/ui/OpenFinanceScreen.tsx,SIM,SIM,SIM,b6a38d4a3b0db35dfd1e6239b6326bcbcfbff6704b7c0c4c76d1e5419e1ad9ff,b6a38d4a3b0db35dfd1e6239b6326bcbcfbff6704b7c0c4c76d1e5419e1ad9ff,b6a38d4a3b0db35dfd1e6239b6326bcbcfbff6704b7c0c4c76d1e5419e1ad9ff,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
